point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p184,-36.28488288023474,142.43028513495338,wheat,2020-09-16,2020-09-30,2020-09_Q2,9,2,12.58,3.39,8.47,1,19.7,0.554,0.142,0.706,0.378,105.93,0.0,46.33,0.2314,76.86,73.8027,86.2294,84.8834,173.34,607.9,931.57,66.9496,53.5025,NOT_SUITABLE,-0.77
p184,-36.28488288023474,142.43028513495338,wheat,2020-10-01,2020-10-15,2020-10_Q1,10,1,15.18,3.86,0.0,0,28.84,0.234,0.392,0.487,0.634,105.93,0.0,33.71,0.1509,84.91,81.2595,82.825,84.8622,213.42,556.99,852.67,69.8854,56.1616,NOT_SUITABLE,-1.0
p184,-36.28488288023474,142.43028513495338,wheat,2020-10-16,2020-10-31,2020-10_Q2,10,2,14.37,2.26,7.2,2,28.84,0.893,0.761,0.368,1.026,105.93,0.0,61.53,0.262,73.8,92.7791,87.6044,87.9251,258.26,567.01,818.67,74.0789,63.1482,NOT_SUITABLE,-1.0
p184,-36.28488288023474,142.43028513495338,wheat,2020-11-01,2020-11-15,2020-11_Q1,11,1,18.89,5.01,31.33,2,52.9,0.114,0.24,-0.152,0.84,105.93,0.0,49.22,0.1874,81.26,89.7269,85.3614,86.6035,203.77,473.79,694.24,70.8308,65.3681,NOT_SUITABLE,-1.11
p184,-36.28488288023474,142.43028513495338,wheat,2020-11-16,2020-11-30,2020-11_Q2,11,2,22.8,3.83,0.0,0,52.9,-1.763,0.166,-0.197,0.741,105.93,0.0,20.1,0.0722,92.78,91.9425,85.8488,83.4845,176.3,419.93,588.24,82.406,72.9337,NOT_SUITABLE,-1.11
p184,-36.28488288023474,142.43028513495338,wheat,2020-12-01,2020-12-15,2020-12_Q1,12,1,20.0,4.86,9.33,1,51.4,-0.532,-0.204,-0.184,0.955,105.93,0.0,23.33,0.1027,89.73,76.4981,83.4277,78.9694,139.8,361.76,494.53,82.0635,76.8845,NOT_SUITABLE,-1.06
p184,-36.28488288023474,142.43028513495338,wheat,2020-12-16,2020-12-31,2020-12_Q2,12,2,19.31,3.3,0.0,0,51.4,0.263,-0.133,0.027,0.912,105.93,0.0,15.45,0.0806,91.94,74.7765,82.4659,74.0947,132.46,323.67,418.42,85.0997,79.893,NOT_SUITABLE,-1.06
p184,-36.28488288023474,142.43028513495338,wheat,2021-01-01,2021-01-15,2021-01_Q1,1,1,22.26,4.28,8.29,1,62.56,1.478,0.669,0.573,1.054,105.93,0.0,42.95,0.235,76.5,89.6895,88.9851,72.9242,130.22,295.68,362.39,86.2294,80.6858,NOT_SUITABLE,-0.99
p184,-36.28488288023474,142.43028513495338,wheat,2021-01-16,2021-01-31,2021-01_Q2,1,2,22.53,4.72,0.0,0,62.56,1.416,0.477,0.67,0.982,105.93,0.0,44.68,0.2522,74.78,92.4416,88.6563,67.2931,111.17,251.66,298.54,82.825,79.2655,NOT_SUITABLE,-0.99
p184,-36.28488288023474,142.43028513495338,wheat,2021-02-01,2021-02-15,2021-02_Q1,2,1,20.66,3.3,11.41,1,49.27,0.447,0.957,0.463,0.782,105.93,0.0,14.97,0.1031,89.69,86.8084,89.3994,63.3617,91.73,220.45,275.16,87.6044,79.9858,NOT_SUITABLE,-0.85
p184,-36.28488288023474,142.43028513495338,wheat,2021-02-16,2021-02-28,2021-02_Q2,2,2,22.18,4.48,13.16,1,49.27,0.514,1.206,0.537,0.8,105.93,0.0,9.09,0.0756,92.44,84.1734,78.1168,62.1148,80.04,168.31,268.84,85.3614,83.7748,NOT_SUITABLE,-0.85
p184,-36.28488288023474,142.43028513495338,wheat,2021-03-01,2021-03-15,2021-03_Q1,3,1,18.38,3.0,44.66,3,40.3,1.026,1.322,0.563,0.773,105.93,0.0,13.94,0.1319,86.81,90.5543,68.9326,64.4838,73.72,132.77,305.1,85.8488,83.6032,NOT_SUITABLE,-0.74
p184,-36.28488288023474,142.43028513495338,wheat,2021-03-16,2021-03-31,2021-03_Q2,3,2,19.07,2.77,0.0,0,40.3,0.629,1.321,0.572,0.743,105.93,0.0,15.05,0.1583,84.17,88.2339,55.0162,62.8687,60.44,94.75,320.73,83.4277,84.4675,NOT_SUITABLE,-0.74
p184,-36.28488288023474,142.43028513495338,wheat,2021-04-01,2021-04-15,2021-04_Q1,4,1,17.61,3.71,27.59,1,26.17,0.018,0.466,0.49,0.546,105.93,0.0,7.69,0.0945,90.55,92.4205,40.5142,63.0508,54.99,66.71,366.81,82.4659,84.8834,NOT_SUITABLE,-0.56
p184,-36.28488288023474,142.43028513495338,wheat,2021-04-16,2021-04-30,2021-04_Q2,4,2,13.66,1.75,0.0,0,26.17,-0.507,0.156,-0.153,0.085,105.93,0.0,8.06,0.1177,88.23,53.6512,29.3398,65.6706,27.83,46.88,421.46,88.9851,84.8622,NOT_SUITABLE,-0.56
p184,-36.28488288023474,142.43028513495338,wheat,2021-05-01,2021-05-15,2021-05_Q1,5,1,13.02,2.67,30.14,2,16.43,-0.903,-0.131,0.172,-0.179,105.93,0.0,4.51,0.0758,92.42,7.8493,29.1519,67.0455,4.06,54.71,495.76,88.6563,87.9251,NOT_SUITABLE,-0.4
p184,-36.28488288023474,142.43028513495338,wheat,2021-05-16,2021-05-31,2021-05_Q2,5,2,11.42,2.47,34.32,5,16.43,-0.54,-0.326,0.407,-0.057,105.93,0.0,24.04,0.4635,53.65,12.4942,46.2514,70.7189,6.48,100.53,577.18,89.3994,86.6035,NOT_SUITABLE,-0.4
p184,-36.28488288023474,142.43028513495338,wheat,2021-06-01,2021-06-15,2021-06_Q1,6,1,11.16,1.51,14.09,2,12.09,0.436,-0.672,0.511,0.026,105.93,0.0,47.64,0.9215,7.85,14.3293,61.4291,76.0131,7.66,172.32,701.32,78.1168,83.4845,NOT_SUITABLE,-0.31
p184,-36.28488288023474,142.43028513495338,wheat,2021-06-16,2021-06-30,2021-06_Q2,6,2,10.21,0.95,7.26,1,12.09,0.548,-0.612,0.629,0.187,105.93,0.0,45.37,0.8751,12.49,22.4268,66.8704,79.6456,12.57,225.99,800.47,68.9326,78.9694,NOT_SUITABLE,-0.31
p184,-36.28488288023474,142.43028513495338,wheat,2021-07-01,2021-07-15,2021-07_Q1,7,1,8.39,1.79,27.93,3,9.3,0.629,-0.496,0.185,0.424,105.93,0.0,45.8,0.8567,14.33,52.0992,71.9475,82.8024,42.99,300.1,908.4,55.0162,74.0947,NOT_SUITABLE,-0.35
p184,-36.28488288023474,142.43028513495338,wheat,2021-07-16,2021-07-31,2021-07_Q2,7,2,9.22,1.77,17.92,3,9.3,1.279,0.694,0.295,0.511,105.93,0.0,43.49,0.7757,22.43,74.4504,77.7138,83.255,81.47,374.58,972.46,40.5142,72.9242,NOT_SUITABLE,-0.35
p184,-36.28488288023474,142.43028513495338,wheat,2021-08-01,2021-08-15,2021-08_Q1,8,1,10.4,1.32,6.35,1,13.4,-0.201,0.568,0.136,0.079,105.93,0.0,39.53,0.479,52.1,84.1771,79.9352,85.1333,121.67,441.05,1005.11,29.3398,67.2931,NOT_SUITABLE,-0.46
p184,-36.28488288023474,142.43028513495338,wheat,2021-08-16,2021-08-31,2021-08_Q2,8,2,10.5,2.03,20.04,3,13.4,-0.981,0.139,-0.132,0.027,105.93,0.0,27.96,0.2555,74.45,76.5089,79.5997,85.2302,131.94,476.65,1009.33,29.1519,63.3617,NOT_SUITABLE,-0.46
p184,-36.28488288023474,142.43028513495338,wheat,2021-09-01,2021-09-15,2021-09_Q1,9,1,12.65,3.68,6.39,1,19.31,-0.525,0.069,-0.554,0.048,105.93,0.0,22.87,0.1582,84.18,71.2653,82.3846,85.0734,135.44,529.0,975.35,46.2514,62.1148,NOT_SUITABLE,-0.64
p184,-36.28488288023474,142.43028513495338,wheat,2021-09-16,2021-09-30,2021-09_Q2,9,2,12.35,2.35,3.33,1,19.31,0.398,0.083,-0.321,0.148,105.93,0.0,40.51,0.2349,76.51,80.5367,86.1174,85.4834,161.17,574.48,948.9,61.4291,64.4838,NOT_SUITABLE,-0.64
p184,-36.28488288023474,142.43028513495338,wheat,2021-10-01,2021-10-15,2021-10_Q1,10,1,12.38,1.68,14.4,3,25.48,1.023,0.318,0.143,0.38,105.93,0.0,54.61,0.2873,71.27,84.699,89.4612,87.2775,183.95,608.3,905.95,66.8704,62.8687,NOT_SUITABLE,-0.77
p184,-36.28488288023474,142.43028513495338,wheat,2021-10-16,2021-10-31,2021-10_Q2,10,2,15.02,3.59,0.0,0,25.48,0.4,0.093,0.24,0.158,105.93,0.0,38.95,0.1946,80.54,81.1266,87.1481,83.9341,183.54,597.88,820.53,71.9475,63.0508,NOT_SUITABLE,-0.77
p184,-36.28488288023474,142.43028513495338,wheat,2021-11-01,2021-11-15,2021-11_Q1,11,1,15.59,4.38,0.0,0,38.43,0.184,0.51,0.591,0.662,105.93,0.0,33.23,0.153,84.7,89.2415,89.6941,83.2187,209.61,564.05,729.52,77.7138,65.6706,NOT_SUITABLE,-0.91
p184,-36.28488288023474,142.43028513495338,wheat,2021-11-16,2021-11-30,2021-11_Q2,11,2,18.71,3.74,16.39,1,38.43,0.771,0.642,0.595,0.755,105.93,0.0,42.7,0.1887,81.13,95.4471,90.9895,80.8976,229.77,532.68,644.5,79.9352,67.0455,NOT_SUITABLE,-0.91
p184,-36.28488288023474,142.43028513495338,wheat,2021-12-01,2021-12-15,2021-12_Q1,12,1,20.11,3.98,6.78,1,60.13,-0.013,0.556,0.381,0.715,105.93,0.0,25.27,0.1076,89.24,94.2256,88.4965,78.5122,214.74,446.35,537.95,79.5997,70.7189,NOT_SUITABLE,-0.83
p184,-36.28488288023474,142.43028513495338,wheat,2021-12-16,2021-12-31,2021-12_Q2,12,2,23.15,4.14,0.0,0,60.13,-1.002,0.19,0.192,0.46,105.93,0.0,10.96,0.0455,95.45,84.2475,84.5286,72.4697,184.57,374.42,432.78,82.3846,76.0131,NOT_SUITABLE,-0.83
p184,-36.28488288023474,142.43028513495338,wheat,2022-01-01,2022-01-15,2022-01_Q1,1,1,24.72,2.99,3.19,1,78.06,-0.909,-0.575,-0.073,0.04,105.93,0.0,13.16,0.0577,94.23,84.1158,83.1305,65.967,139.7,297.64,332.02,86.1174,79.6456,NOT_SUITABLE,-0.76
p184,-36.28488288023474,142.43028513495338,wheat,2022-01-16,2022-01-31,2022-01_Q2,1,2,26.55,2.89,3.29,1,78.06,-0.096,0.147,0.003,0.034,105.93,0.0,34.51,0.1575,84.25,94.205,76.3709,62.4133,118.35,222.65,268.75,89.4612,82.8024,NOT_SUITABLE,-0.76
p184,-36.28488288023474,142.43028513495338,wheat,2022-02-01,2022-02-15,2022-02_Q1,2,1,23.12,3.71,23.96,1,53.89,0.023,-0.563,-0.005,-0.047,105.93,0.0,26.38,0.1588,84.12,83.2592,66.7829,51.4579,91.91,165.46,213.21,87.1481,83.255,NOT_SUITABLE,-0.68
p184,-36.28488288023474,142.43028513495338,wheat,2022-02-16,2022-02-28,2022-02_Q2,2,2,22.13,2.75,0.0,0,53.89,-0.21,-0.833,0.015,-0.056,105.93,0.0,7.28,0.0579,94.21,72.7819,52.931,42.3494,71.5,111.82,172.96,89.6941,85.1333,NOT_SUITABLE,-0.68
p184,-36.28488288023474,142.43028513495338,wheat,2022-03-01,2022-03-15,2022-03_Q1,3,1,20.6,2.45,2.52,1,45.56,0.729,-0.284,0.043,-0.134,105.93,0.0,18.48,0.1674,83.26,80.9505,50.6609,36.7746,66.04,91.6,160.82,90.9895,85.2302,NOT_SUITABLE,-0.77
p184,-36.28488288023474,142.43028513495338,wheat,2022-03-16,2022-03-31,2022-03_Q2,3,2,19.76,2.5,28.83,2,45.56,0.687,0.081,-0.053,-0.135,105.93,0.0,26.74,0.2722,72.78,48.4712,37.8386,37.3381,32.8,58.36,174.37,88.4965,85.0734,HIGH,-0.77
p184,-36.28488288023474,142.43028513495338,wheat,2022-04-01,2022-04-15,2022-04_Q1,4,1,17.75,1.92,6.21,1,30.14,-0.053,0.081,-0.468,-0.211,105.93,0.0,15.54,0.1905,80.95,13.474,23.6626,37.3823,7.52,34.37,206.86,84.5286,85.4834,HIGH,-0.86
p184,-36.28488288023474,142.43028513495338,wheat,2022-04-16,2022-04-30,2022-04_Q2,4,2,16.34,2.37,26.61,3,30.14,0.907,0.634,0.03,0.109,105.93,13.41,48.28,0.5153,48.47,16.5794,33.1534,42.9682,7.52,46.11,268.0,83.1305,87.2775,HIGH,-0.86
p184,-36.28488288023474,142.43028513495338,wheat,2022-05-01,2022-05-15,2022-05_Q1,5,1,13.24,2.43,14.81,2,16.43,1.013,0.663,-0.261,0.118,105.93,0.0,48.28,0.8653,13.47,41.5442,28.6636,43.7108,18.04,47.75,309.79,76.3709,83.9341,HIGH,-0.83
p184,-36.28488288023474,142.43028513495338,wheat,2022-05-16,2022-05-31,2022-05_Q2,5,2,11.2,1.6,14.66,2,16.43,-0.434,0.657,-0.405,0.063,105.93,0.97,25.39,0.8342,16.58,43.7714,31.0108,51.4399,18.04,61.14,400.02,66.7829,83.2187,NOT_SUITABLE,-0.83
p184,-36.28488288023474,142.43028513495338,wheat,2022-06-01,2022-06-15,2022-06_Q1,6,1,9.56,1.34,0.0,0,10.46,-1.448,-0.12,-0.443,-0.058,105.93,0.0,25.39,0.5846,41.54,19.14,26.986,56.6792,8.81,69.22,499.64,52.931,80.8976,NOT_SUITABLE,-0.73
p184,-36.28488288023474,142.43028513495338,wheat,2022-06-16,2022-06-30,2022-06_Q2,6,2,10.0,1.74,38.47,3,10.46,-0.372,0.194,0.091,0.026,105.93,8.06,30.27,0.5623,43.77,39.1321,37.0913,61.6817,20.54,116.01,595.02,50.6609,78.5122,NOT_SUITABLE,-0.73
p184,-36.28488288023474,142.43028513495338,wheat,2022-07-01,2022-07-15,2022-07_Q1,7,1,8.26,0.88,16.21,2,9.29,0.325,0.151,0.124,-0.058,105.93,0.0,37.22,0.8086,19.14,27.0932,42.2657,66.432,20.89,172.49,701.82,37.8386,72.4697,NOT_SUITABLE,-0.7
p184,-36.28488288023474,142.43028513495338,wheat,2022-07-16,2022-07-31,2022-07_Q2,7,2,9.33,1.97,21.32,3,9.29,-0.59,-0.986,0.128,-0.087,105.93,0.0,23.89,0.6087,39.13,21.8027,45.7846,68.8132,22.55,221.89,775.91,23.6626,65.967,NOT_SUITABLE,-0.7
p184,-36.28488288023474,142.43028513495338,wheat,2022-08-01,2022-08-15,2022-08_Q1,8,1,9.88,1.75,26.46,3,12.81,0.431,0.187,0.529,-0.061,105.93,0.0,56.22,0.7291,27.09,29.6323,48.334,72.6278,39.52,262.05,834.02,33.1534,62.4133,NOT_SUITABLE,-0.78
p184,-36.28488288023474,142.43028513495338,wheat,2022-08-16,2022-08-31,2022-08_Q2,8,2,10.45,1.64,33.05,4,12.81,1.15,0.834,0.834,0.153,105.93,0.0,80.88,0.782,21.8,46.4909,58.3783,76.1007,72.91,338.88,881.84,28.6636,51.4579,NOT_SUITABLE,-0.78
p184,-36.28488288023474,142.43028513495338,wheat,2022-09-01,2022-09-15,2022-09_Q1,9,1,10.47,1.84,24.27,2,16.28,1.604,1.608,1.583,0.747,105.93,0.0,93.84,0.7037,29.63,56.7096,68.8649,79.9711,112.08,430.42,905.0,31.0108,42.3494,NOT_SUITABLE,-0.87
p184,-36.28488288023474,142.43028513495338,wheat,2022-09-16,2022-09-30,2022-09_Q2,9,2,12.06,1.72,1.45,1,16.28,1.387,1.514,1.462,1.007,105.93,0.0,83.92,0.5351,46.49,56.3458,73.4792,80.4214,126.43,479.01,887.33,26.986,36.7746,NOT_SUITABLE,-0.87
p184,-36.28488288023474,142.43028513495338,wheat,2022-10-01,2022-10-15,2022-10_Q1,10,1,13.34,2.04,12.74,2,27.02,1.61,1.703,1.654,1.366,105.93,0.0,85.56,0.4329,56.71,52.3055,81.644,80.9691,110.45,529.33,822.04,37.0913,37.3381,NOT_SUITABLE,-0.89
p184,-36.28488288023474,142.43028513495338,wheat,2022-10-16,2022-10-31,2022-10_Q2,10,2,15.06,2.7,6.4,1,27.02,1.707,1.633,1.609,1.492,105.93,0.0,97.95,0.4365,56.35,70.022,86.1725,83.9748,139.54,554.02,791.89,42.2657,37.3823,NOT_SUITABLE,-0.89
p184,-36.28488288023474,142.43028513495338,wheat,2022-11-01,2022-11-15,2022-11_Q1,11,1,15.78,4.22,0.0,0,31.21,1.851,1.753,1.709,1.685,105.93,0.0,100.71,0.4769,52.31,96.1474,94.355,88.9962,207.89,571.98,764.13,45.7846,42.9682,NOT_SUITABLE,-0.82
p184,-36.28488288023474,142.43028513495338,wheat,2022-11-16,2022-11-30,2022-11_Q2,11,2,14.43,2.53,13.59,3,31.21,1.798,1.701,1.736,1.643,105.93,0.0,59.74,0.2998,70.02,93.3406,93.8906,85.837,213.05,542.96,678.31,48.334,43.7108,NOT_SUITABLE,-0.82
p184,-36.28488288023474,142.43028513495338,wheat,2022-12-01,2022-12-15,2022-12_Q1,12,1,16.62,3.88,0.0,0,50.25,-0.003,1.795,1.75,1.589,105.93,0.0,8.33,0.0385,96.15,95.488,93.6721,81.0718,211.0,474.58,560.64,58.3783,51.4399,NOT_SUITABLE,-0.7
p184,-36.28488288023474,142.43028513495338,wheat,2022-12-16,2022-12-31,2022-12_Q2,12,2,22.15,4.04,5.28,2,50.25,0.371,1.829,1.775,1.627,105.93,0.0,15.2,0.0666,93.34,93.5188,90.4462,75.7343,201.43,408.32,465.26,68.8649,56.6792,NOT_SUITABLE,-0.7
p184,-36.28488288023474,142.43028513495338,wheat,2023-01-01,2023-01-15,2023-01_Q1,1,1,24.12,3.6,4.56,1,66.41,0.3,1.485,1.774,1.547,105.93,0.0,9.97,0.0451,95.49,90.5806,79.7766,66.1405,153.09,292.7,349.65,73.4792,61.6817,NOT_SUITABLE,-0.55
p184,-36.28488288023474,142.43028513495338,wheat,2023-01-16,2023-01-31,2023-01_Q2,1,2,22.33,2.99,13.44,2,66.41,0.025,1.312,1.677,1.554,105.93,0.0,13.96,0.0648,93.52,95.4177,79.2664,60.2582,128.48,237.87,279.73,81.644,66.432,NOT_SUITABLE,-0.55
p184,-36.28488288023474,142.43028513495338,wheat,2023-02-01,2023-02-15,2023-02_Q1,2,1,19.78,3.85,0.0,0,50.37,0.259,0.25,1.603,1.608,105.93,0.0,15.92,0.0942,90.58,94.7113,76.1266,59.2976,110.49,192.15,265.92,86.1725,68.8132,NOT_SUITABLE,-0.33
p184,-36.28488288023474,142.43028513495338,wheat,2023-02-16,2023-02-28,2023-02_Q2,2,2,23.64,4.05,14.69,1,50.37,0.205,0.191,1.566,1.615,105.93,0.0,6.17,0.0458,95.42,77.3185,63.8622,52.4145,78.4,135.35,231.31,94.355,72.6278,NOT_SUITABLE,-0.33
p184,-36.28488288023474,142.43028513495338,wheat,2023-03-01,2023-03-15,2023-03_Q1,3,1,18.86,2.47,0.0,0,40.74,0.473,0.231,1.715,1.648,105.93,0.0,6.17,0.0529,94.71,35.8452,46.545,53.612,29.12,86.06,261.76,93.8906,76.1007,NOT_SUITABLE,-0.11
p184,-36.28488288023474,142.43028513495338,wheat,2023-03-16,2023-03-31,2023-03_Q2,3,2,18.84,2.97,31.16,4,40.74,0.959,0.484,1.867,1.725,105.93,0.0,23.0,0.2268,77.32,48.3915,34.9596,61.2968,30.99,56.94,325.39,93.6721,79.9711,NOT_SUITABLE,-0.11
p184,-36.28488288023474,142.43028513495338,wheat,2023-04-01,2023-04-15,2023-04_Q1,4,1,15.25,2.26,14.29,2,24.88,1.569,1.181,1.659,1.849,105.93,1.98,54.09,0.6415,35.85,96.3692,35.2075,68.9684,52.54,56.94,417.19,90.4462,80.4214,NOT_SUITABLE,0.19
p184,-36.28488288023474,142.43028513495338,wheat,2023-04-16,2023-04-30,2023-04_Q2,4,2,15.07,2.66,12.42,2,24.88,0.75,0.768,1.246,1.645,105.93,0.0,33.05,0.5161,48.39,55.823,25.5038,70.9005,25.95,41.86,472.8,79.7766,80.9691,NOT_SUITABLE,0.19
p184,-36.28488288023474,142.43028513495338,wheat,2023-05-01,2023-05-15,2023-05_Q1,5,1,11.61,1.78,0.0,0,14.88,-1.046,0.728,0.261,1.663,105.93,0.0,0.0,0.0363,96.37,8.9525,37.6287,74.9507,4.4,73.77,580.62,79.2664,83.9748,NOT_SUITABLE,0.46
p184,-36.28488288023474,142.43028513495338,wheat,2023-05-16,2023-05-31,2023-05_Q2,5,2,11.4,1.69,14.29,1,14.88,-0.572,0.641,0.238,1.701,105.93,0.0,20.54,0.4418,55.82,0.0,41.8367,73.6736,0.0,95.96,633.12,76.1266,88.9962,NOT_SUITABLE,0.46
p184,-36.28488288023474,142.43028513495338,wheat,2023-06-01,2023-06-15,2023-06_Q1,6,1,12.22,1.74,14.69,2,12.05,1.221,0.961,0.564,1.761,105.93,7.37,52.12,0.9105,8.95,0.0,57.9193,75.0834,0.0,175.7,709.21,63.8622,85.837,NOT_SUITABLE,0.73
p184,-36.28488288023474,142.43028513495338,wheat,2023-06-16,2023-06-30,2023-06_Q2,6,2,9.11,1.52,19.85,3,12.05,1.914,1.561,1.011,1.822,105.93,23.98,76.33,1.0,0.0,24.3625,72.9561,77.3058,15.9,268.44,782.04,46.545,81.0718,NOT_SUITABLE,0.73
p184,-36.28488288023474,142.43028513495338,wheat,2023-07-01,2023-07-15,2023-07_Q1,7,1,9.67,1.33,14.39,2,10.65,1.424,1.209,1.266,1.873,105.93,19.45,70.15,1.0,0.0,78.097,81.2902,78.7432,69.37,360.24,847.06,34.9596,75.7343,NOT_SUITABLE,1.0
p184,-36.28488288023474,142.43028513495338,wheat,2023-07-16,2023-07-31,2023-07_Q2,7,2,9.45,1.83,8.14,1,10.65,-0.746,1.221,1.079,1.762,105.93,0.0,25.4,0.7564,24.36,71.6478,85.7217,79.853,80.06,430.94,898.45,35.2075,66.1405,NOT_SUITABLE,1.0
p184,-36.28488288023474,142.43028513495338,wheat,2023-08-01,2023-08-15,2023-08_Q1,8,1,9.67,2.0,13.08,2,13.45,-1.644,0.123,0.555,1.597,105.93,0.0,0.0,0.219,78.1,67.9608,87.595,80.1875,106.33,506.86,917.45,25.5038,60.2582,NOT_SUITABLE,1.25
p184,-36.28488288023474,142.43028513495338,wheat,2023-08-16,2023-08-31,2023-08_Q2,8,2,11.27,1.92,11.95,2,13.45,-0.649,0.612,0.707,1.497,105.93,0.0,31.68,0.2835,71.65,90.3367,85.2649,83.0976,172.48,537.16,958.68,37.6287,59.2976,NOT_SUITABLE,1.25
p184,-36.28488288023474,142.43028513495338,wheat,2023-09-01,2023-09-15,2023-09_Q1,9,1,11.91,2.67,15.66,1,22.18,0.674,0.251,0.675,1.533,105.93,0.0,50.13,0.3204,67.96,93.2634,83.2037,83.4389,184.54,533.51,928.85,41.8367,52.4145,NOT_SUITABLE,1.5
p184,-36.28488288023474,142.43028513495338,wheat,2023-09-16,2023-09-30,2023-09_Q2,9,2,15.3,3.13,0.0,0,22.18,-1.075,-1.307,-0.05,1.44,105.93,0.0,18.45,0.0966,90.34,89.1779,79.7923,82.4459,178.4,513.59,888.37,57.9193,53.612,NOT_SUITABLE,1.5
p184,-36.28488288023474,142.43028513495338,wheat,2023-10-01,2023-10-15,2023-10_Q1,10,1,13.94,3.15,0.0,0,27.57,-1.002,-1.251,-0.459,0.966,105.93,0.0,13.33,0.0674,93.26,96.2906,76.9589,80.3466,215.98,486.81,802.39,72.9561,61.2968,NOT_SUITABLE,1.74
p184,-36.28488288023474,142.43028513495338,wheat,2023-10-16,2023-10-31,2023-10_Q2,10,2,14.81,3.26,7.11,2,27.57,-0.497,-0.887,-0.413,0.585,105.93,0.0,21.65,0.1082,89.18,77.9381,75.1129,79.8314,186.28,467.51,743.95,81.2902,68.9684,NOT_SUITABLE,1.74
p184,-36.28488288023474,142.43028513495338,wheat,2023-11-01,2023-11-15,2023-11_Q1,11,1,18.92,3.68,14.42,5,45.43,-1.369,-0.676,-0.421,-0.028,105.93,0.0,8.32,0.0371,96.29,60.7151,72.6079,76.8389,132.99,410.59,634.36,85.7217,70.9005,NOT_SUITABLE,1.9
p184,-36.28488288023474,142.43028513495338,wheat,2023-11-16,2023-11-30,2023-11_Q2,11,2,19.07,2.34,4.83,2,45.43,0.603,-0.311,0.037,0.293,105.93,0.0,52.73,0.2206,77.94,72.7811,80.4903,78.9747,148.91,421.52,585.89,87.595,74.9507,NOT_SUITABLE,1.9
p184,-36.28488288023474,142.43028513495338,wheat,2023-12-01,2023-12-15,2023-12_Q1,12,1,21.17,3.96,5.77,1,53.95,1.803,0.137,0.208,0.619,105.93,0.0,86.05,0.3928,60.72,72.8473,83.7585,78.55,137.85,395.34,509.8,85.2649,73.6736,NOT_SUITABLE,1.99
p184,-36.28488288023474,142.43028513495338,wheat,2023-12-16,2023-12-31,2023-12_Q2,12,2,19.32,2.17,2.57,1,53.95,1.697,0.818,-0.001,0.537,105.93,0.0,55.69,0.2722,72.78,74.0046,86.3827,77.3102,132.32,374.78,443.35,83.2037,75.0834,NOT_SUITABLE,1.99
p184,-36.28488288023474,142.43028513495338,wheat,2024-01-01,2024-01-15,2024-01_Q1,1,1,23.39,2.15,7.04,3,61.51,1.617,1.419,0.273,0.759,105.93,0.0,51.38,0.2715,72.85,88.8885,86.2003,77.9305,139.75,315.58,392.56,79.7923,77.3058,NOT_SUITABLE,1.84
p184,-36.28488288023474,142.43028513495338,wheat,2024-01-16,2024-01-31,2024-01_Q2,1,2,20.94,3.03,29.33,1,61.51,1.524,1.718,0.609,0.791,105.93,0.0,46.48,0.26,74.0,100.0,89.321,75.766,140.29,276.43,340.47,76.9589,78.7432,NOT_SUITABLE,1.84
p184,-36.28488288023474,142.43028513495338,wheat,2024-02-01,2024-02-15,2024-02_Q1,2,1,22.98,3.7,0.0,0,57.19,0.241,1.774,0.771,0.755,105.93,0.0,17.47,0.1111,88.89,93.7793,86.0386,74.0294,117.74,223.76,331.63,75.1129,79.853,NOT_SUITABLE,1.53
p184,-36.28488288023474,142.43028513495338,wheat,2024-02-16,2024-02-29,2024-02_Q2,2,2,23.94,3.04,24.06,1,57.19,-1.398,1.469,0.443,0.687,105.93,0.0,0.0,0.0,100.0,89.0217,75.3368,69.3497,102.17,164.37,314.98,72.6079,80.1875,NOT_SUITABLE,1.53
p184,-36.28488288023474,142.43028513495338,wheat,2024-03-01,2024-03-15,2024-03_Q1,3,1,23.77,4.05,12.25,1,51.14,-0.838,0.872,0.437,0.648,105.93,0.0,7.81,0.0622,93.78,69.7076,64.6618,71.4464,58.08,114.46,345.85,80.4903,83.0976,NOT_SUITABLE,1.18
p184,-36.28488288023474,142.43028513495338,wheat,2024-03-16,2024-03-31,2024-03_Q2,3,2,19.54,3.35,0.0,0,51.14,-0.8,0.248,0.576,0.376,105.93,0.0,12.6,0.1098,89.02,62.4262,49.117,72.4857,33.98,68.57,371.54,83.7585,83.4389,NOT_SUITABLE,1.18
p184,-36.28488288023474,142.43028513495338,wheat,2024-04-01,2024-04-15,2024-04_Q1,4,1,15.17,1.7,10.3,2,22.45,0.499,-0.008,0.857,0.239,105.93,0.0,25.24,0.3029,69.71,93.6332,55.9332,79.304,47.94,76.98,487.03,86.3827,82.4459,NOT_SUITABLE,0.77
